"Taste","Texture","Crust","Temperature","Humidity","BakeTime","Proof1","Proof2","Coating","Oil","Egg","PctLiquid","BakeTemp","DayOfYear"
6,6,7,23.4,27.8,50,2,60,0.3,0,1,80,200,24
6,8,8,18.9,29.7,30,1.5,45,0.2,20,1,60,177,59
7,6,7,20.6,28.7,30,1,60,0.5,0,2,70,177,63
4,7,8,20.7,29.2,30,1.5,90,0.4,30,1,70,190,26
7,7,7,19.9,28.2,30,2.5,30,0.2,40,1,80,165,91
6,8,7,18.1,30.4,50,2.5,90,0.2,40,1,70,165,52
7,8,7,22.7,31.4,30,1.5,60,0.1,30,2,60,190,34
6,9,9,20.4,29.9,45,2,90,0.5,40,1,60,177,85
7,6,7,23.5,26.6,35,2,45,0.1,0,0,80,200,44
6,8,8,18.9,27.4,30,2,90,0.4,30,1,80,177,45
7,8,8,19.3,32.3,30,2.5,30,0.2,40,1,80,165,13
5,7,7,17.4,27.9,35,3,90,0.3,20,1,80,165,17
4,7,7,17,22.6,40,1,15,0.4,20,1,60,165,14
5,8,9,18.8,27.7,35,1,45,0.4,20,0,80,200,29
7,8,7,25.5,28.5,40,1,30,0.1,40,2,60,190,62
5,7,7,16.2,33.3,35,1,15,0.4,20,2,70,190,90
6,8,8,24.4,30,30,3,45,0.4,20,1,70,165,93
6,8,8,23.8,35.6,45,2,75,0.4,20,1,60,190,70
7,8,7,21.8,30.3,45,1.5,75,0.4,20,2,60,190,31
7,9,7,20.8,28,40,2.5,45,0.4,20,2,70,165,15
6,7,7,24.2,31.5,30,1,45,0.1,30,2,80,177,80
7,6,8,21.5,30.2,30,2,30,0.3,20,2,60,165,61
6,8,6,22.4,34.6,40,1,15,0.4,20,2,60,165,63
7,8,7,19,31.2,45,2,30,0.3,40,2,80,177,70
10,8,8,18.1,34.1,40,2,90,0.4,40,1,80,200,2
8,8,7,24.6,31.7,50,1,60,0.2,40,2,80,200,47
7,8,9,24.1,26.4,45,3,15,0.5,40,0,70,190,27
6,8,7,21,27.4,50,1.5,45,0.1,40,2,80,165,15
4,7,5,22,23.2,35,1,15,0.4,20,2,60,177,44
8,9,6,21.6,33.8,35,3,15,0.2,20,2,60,177,27
7,8,8,21.3,30.3,30,3,75,0.4,40,1,60,200,72
4,6,6,17.9,25,50,1.5,15,0.1,0,0,80,200,22
5,8,7,22.4,22.4,50,2,45,0.2,30,0,70,190,84
4,6,7,18.4,31.7,30,1.5,30,0.1,0,1,60,165,35
7,8,5,21.7,37.3,45,1.5,15,0.1,40,2,80,190,32
8,9,6,21.2,24.5,40,1,60,0.2,30,1,80,200,62
8,7,7,21.2,31.4,50,1,45,0.5,30,2,70,190,51
5,9,9,20.8,29.7,35,2.5,15,0.3,30,0,80,190,14
8,8,7,19.5,30.5,35,3,60,0.1,30,2,70,177,10
6,10,7,20.3,33.3,45,2.5,15,0.1,40,1,60,190,22
6,6,8,26.1,26,30,2.5,15,0.4,40,2,70,177,81
5,6,8,16.4,31,30,2,30,0.1,0,0,80,165,15
6,9,8,20.9,29.6,45,2.5,90,0.1,0,2,80,200,14
4,8,8,20.1,31.5,30,2.5,75,0.4,0,1,70,177,66
6,9,7,21.4,28.2,45,1.5,45,0.4,30,2,70,177,71
8,9,7,22.5,27.2,45,3,45,0.1,40,0,70,190,72
7,9,8,20.7,30.7,40,3,45,0.1,40,1,80,190,93
6,7,6,20.9,31.5,50,2,45,0.2,20,2,60,190,34
6,8,8,21,31,50,2,45,0.3,40,1,60,190,48
3,9,7,18.5,25.1,50,3,45,0.4,30,1,80,165,40
6,6,8,16.3,27.2,30,2,45,0.5,40,1,60,200,58
8,7,7,23.7,26,45,3,90,0.4,30,2,60,200,67
6,8,8,21.6,30.2,40,2.5,15,0.5,30,2,80,177,90
8,7,6,20.6,34.8,50,1,90,0.3,0,2,70,190,41
4,7,9,18.7,30.4,35,2.5,45,0.3,30,0,60,177,46
6,6,6,16.8,34.7,45,2,60,0.4,20,1,80,165,24
5,8,8,19.4,33.4,40,1,45,0.4,20,1,80,165,64
5,7,7,21.6,34.2,30,3,60,0.3,0,0,60,200,41
5,8,6,22.6,27.2,35,2.5,15,0.1,30,0,80,190,46
7,7,8,23.9,30.7,40,2,75,0.3,20,1,70,177,80
7,8,9,21,29.5,40,2,75,0.5,30,1,70,200,53
5,7,8,23,30.5,30,1.5,90,0.3,0,1,80,190,36
6,7,9,17.9,26.4,30,2.5,60,0.5,20,0,60,190,15
6,7,6,22.7,28.8,45,2,30,0.3,0,2,60,165,50
7,8,9,21.7,30.8,45,3,90,0.3,30,0,60,200,65
8,9,7,19.6,28.3,35,1.5,30,0.3,30,2,70,200,66
6,7,9,20.1,30.6,30,1,15,0.4,40,0,60,190,7
5,7,9,22.6,28.8,50,1.5,90,0.4,0,1,80,200,67
5,6,6,19.2,27.3,30,1.5,30,0.5,0,2,60,177,20
6,7,7,20,29.7,35,2,90,0.3,0,0,60,177,54
5,7,7,19.4,26.1,50,2.5,30,0.1,0,1,80,177,38
9,6,7,19.3,31.6,30,2.5,30,0.3,30,2,60,177,65
4,8,9,19.1,29.3,40,1,15,0.2,30,0,80,177,56
7,7,8,23.8,30.7,45,2.5,75,0.3,20,1,70,177,32
8,9,9,20,30.1,45,2.5,90,0.2,40,1,80,190,10
8,9,8,20.8,34.3,40,1.5,75,0.4,30,2,70,200,4
7,8,8,19.4,29.2,50,3,30,0.5,40,2,80,200,49
6,7,7,23.8,28.3,30,3,60,0.4,30,1,60,200,29
8,6,7,24.9,25.8,40,1.5,90,0.2,30,2,80,200,59
6,9,10,20.2,30.1,45,1.5,90,0.5,30,0,70,200,4
8,6,6,25.4,29.4,50,1.5,45,0.2,30,2,80,165,86
5,7,9,25.7,30.1,45,1,15,0.5,20,1,60,177,26
6,6,7,24,32.3,45,2.5,15,0.4,20,1,60,177,52
6,8,7,21.1,36,50,2,30,0.5,30,0,70,190,62
6,6,7,22.1,34.4,30,1,45,0.3,20,0,70,190,67
8,7,6,24.7,25.2,30,2.5,75,0.1,30,2,70,200,36
8,7,6,21.8,23.5,40,3,15,0.5,30,2,60,177,14
6,7,7,24.6,30.8,45,3,60,0.2,0,2,70,200,34
5,7,8,20.7,31.3,35,3,45,0.3,20,0,80,190,89
5,7,8,24.8,30.6,35,1,30,0.1,0,1,80,190,17
7,8,5,23.4,37.6,35,2,15,0.4,40,1,70,165,74
4,8,8,22.3,32.9,35,2,15,0.4,20,0,70,200,2
6,9,8,18.4,30.9,45,2.5,45,0.1,20,2,70,177,50
5,7,9,21.3,29,45,2,60,0.3,20,0,60,190,42
4,6,7,18.5,31.6,45,2,60,0.2,0,1,80,190,59
8,8,8,25,26.9,35,2.5,90,0.3,40,0,80,200,50
6,9,8,22.1,24.1,40,1,15,0.5,30,0,70,200,2
5,9,9,19.6,29.7,30,1.5,45,0.2,30,0,70,200,10
7,9,8,22.2,28.9,40,1.5,60,0.3,40,0,70,190,81
8,8,8,21.3,28.9,45,1.5,90,0.2,40,1,70,200,62
5,9,7,20.3,33.7,30,1.5,90,0.2,0,0,60,165,23
5,8,8,19,28.8,40,3,15,0.2,40,0,80,190,67
7,6,7,20.5,26.2,40,1,15,0.4,0,2,60,200,57
5,7,6,21.2,34.6,40,2,60,0.4,0,2,60,200,93
6,6,7,23.9,27.9,45,3,30,0.3,0,1,70,190,64
5,7,8,22.7,29.5,50,1,15,0.2,20,2,70,200,50
4,9,8,21.9,32.7,45,1.5,60,0.3,0,0,80,165,89
7,9,5,18.4,24.1,35,1,75,0.2,20,2,70,177,81
6,8,7,22.7,28.1,35,2,45,0.1,30,1,80,190,29
8,9,6,21.4,31.8,50,2.5,75,0.1,40,1,60,190,3
7,7,8,19.2,30.7,50,2.5,30,0.4,30,2,60,165,83
8,7,7,22.6,26.2,30,2,90,0.1,20,2,70,177,33
6,7,8,23.6,31.1,45,1,60,0.2,0,0,80,190,62
5,7,7,23.1,33.4,45,2.5,45,0.3,30,0,70,165,36
5,8,8,22,31.4,40,1,15,0.4,40,1,80,200,53
4,7,7,22.8,33.1,35,1,60,0.2,40,0,60,177,88
7,9,7,18.4,28.9,50,1.5,60,0.3,40,2,80,190,48
7,7,7,19,28.8,35,2.5,90,0.1,30,1,70,190,27
9,8,8,22.4,32.9,50,3,45,0.4,40,2,60,165,40
6,7,7,21.9,27,45,1,75,0.5,0,2,70,177,69
7,8,7,22.8,34.3,50,1.5,60,0.2,20,2,80,190,41
5,9,6,20.6,36.1,50,1.5,75,0.1,30,1,70,200,21
7,7,5,20.1,23.9,30,3,45,0.2,30,2,70,165,19
6,7,8,19.4,30.2,40,3,30,0.4,30,1,60,177,78
5,6,7,18.5,26.2,30,1,15,0.1,20,1,70,165,11
5,7,6,21,26.9,45,2.5,30,0.3,0,1,80,177,60
6,8,7,18.3,31.6,45,2.5,15,0.3,0,1,60,190,29
5,7,6,25.2,36.7,50,2,30,0.2,30,0,80,177,47
6,8,7,23,26.6,35,1,30,0.3,20,1,70,177,15
6,8,6,22.3,31.8,35,2.5,60,0.2,40,2,60,200,51
5,7,8,21.8,28.1,40,3,45,0.4,30,0,80,200,23
7,9,7,20.6,23.1,40,1,60,0.4,30,0,80,200,85
6,7,8,24.2,30.5,45,1.5,75,0.4,40,2,80,177,30
6,9,6,22.3,25.1,35,1,15,0.3,30,2,60,165,93
6,6,7,23.5,24.8,35,3,60,0.4,20,1,60,200,6
7,7,8,19.6,31.4,50,3,75,0.5,20,0,60,165,16
9,10,8,19.6,32.5,30,3,75,0.4,40,1,80,200,36
5,8,6,20,25.2,50,3,15,0.4,0,2,70,177,71
4,8,7,23.1,27.4,30,3,75,0.2,30,0,60,177,78
4,6,8,25.2,31.7,30,1,45,0.2,0,0,80,190,39
5,7,8,18.6,32.2,30,2.5,30,0.2,0,0,60,200,2
7,7,6,24.9,33.1,50,1.5,45,0.5,20,2,60,177,26
7,8,6,21.6,35.6,40,3,15,0.3,40,2,60,200,19
6,7,8,18.3,28.4,50,1.5,90,0.5,30,2,80,190,25
5,8,8,23.9,26.9,50,2,15,0.5,20,0,60,200,27
5,8,7,20.8,27.4,40,1.5,30,0.5,20,2,80,165,65
6,8,6,22.5,22.2,45,1,60,0.5,40,1,60,190,9
8,8,8,22.3,33.6,50,2.5,90,0.5,40,1,80,177,58
7,7,7,19.5,33.3,35,1,30,0.3,20,1,80,165,16
5,7,7,23.8,27,40,3,45,0.2,0,0,60,200,11
3,8,7,21,24.8,40,1.5,30,0.5,0,0,80,190,92
3,8,7,21.1,31,30,1,45,0.2,30,2,80,165,81
9,8,7,21.6,29.2,45,2.5,45,0.1,30,2,70,190,63
4,8,7,19.7,33,50,2,45,0.1,0,2,80,200,4
6,9,8,19.3,33.4,50,2.5,15,0.4,40,1,60,165,62
6,7,7,23.2,32,50,2.5,45,0.3,40,2,60,177,86
5,6,6,26.5,30.5,35,2,15,0.3,20,2,70,177,26
6,8,7,20.6,34.6,40,3,30,0.1,20,0,80,165,3
6,7,8,19.9,31.2,35,3,45,0.2,0,1,80,177,15
4,8,7,19.2,24.3,45,1,15,0.5,20,0,70,190,63
7,6,7,16.5,32.5,30,1.5,15,0.2,40,2,60,177,43
5,9,8,21.5,29,40,1,90,0.2,40,0,60,177,62
6,8,7,20.9,23.5,40,2,90,0.4,30,1,80,190,60
7,9,6,21.5,34,35,2,75,0.1,40,1,70,177,65
6,7,8,25.2,27.9,45,2.5,60,0.5,0,1,70,190,5
8,8,8,19,30.6,30,1,45,0.1,30,2,80,190,51
7,6,7,20.8,28.9,45,1.5,15,0.1,0,2,80,177,13
5,10,8,21.3,25.9,35,2,15,0.5,40,0,80,165,93
6,8,8,19.9,27.1,50,1.5,30,0.5,30,1,70,190,18
7,8,7,25.5,28.5,45,1.5,60,0.2,40,2,70,177,42
5,7,7,19.4,28.7,50,2.5,45,0.4,0,2,80,200,12
4,8,8,22.6,33.5,50,2,30,0.5,0,0,80,165,66
4,8,6,22.1,23.9,45,2.5,30,0.1,30,0,80,177,77
4,8,7,24.3,32,50,1,90,0.4,20,0,60,165,1
7,9,6,22.1,24.2,40,2.5,60,0.1,40,2,60,165,72
3,7,5,19.4,21.7,30,1,30,0.2,30,0,70,165,66
7,8,8,21.6,32,50,3,90,0.2,30,0,60,165,46
6,7,8,22.7,27.2,30,2,90,0.4,0,0,60,200,86
6,9,6,17.6,25.7,30,2.5,60,0.2,40,1,60,165,4
7,7,8,25,28.3,40,1.5,90,0.4,20,1,70,190,78
6,7,8,25,28.6,45,1,30,0.4,30,1,70,190,7
4,8,8,22,32.4,45,1,75,0.4,30,1,60,177,42
7,8,9,23.3,31.5,35,1,15,0.4,40,1,70,165,21
5,8,8,24.4,29.9,30,3,45,0.2,0,1,70,190,77
8,9,7,22.1,34.2,30,2.5,30,0.2,20,2,70,190,91
5,7,7,22.4,30.1,40,1.5,45,0.3,20,2,80,165,71
6,8,9,21.5,29,30,1.5,60,0.5,40,0,80,165,67
6,7,6,21.7,33,45,3,90,0.3,0,2,70,190,10
5,7,8,21.8,28.3,40,2,45,0.5,0,0,80,177,3
6,8,9,24.1,30.7,50,3,30,0.1,30,1,70,200,45
5,6,8,19.5,29.5,35,2,75,0.3,0,1,60,200,61
8,8,7,22.9,32.2,30,1.5,75,0.3,20,1,70,165,92
8,8,8,20.6,28.1,40,2,75,0.3,30,2,60,200,33
7,7,5,18.9,24.2,40,2.5,30,0.2,30,1,60,165,93
8,7,8,20.9,30.4,40,2,30,0.5,0,2,80,190,65
5,8,10,23.4,29,40,2.5,45,0.4,30,0,60,190,19
8,8,6,22.3,33,35,2.5,90,0.2,20,2,70,165,15
8,7,8,24.9,30.8,45,3,75,0.5,30,2,80,190,83
5,8,8,19.5,29.2,50,3,75,0.5,0,1,70,190,31
5,9,8,23.8,35.3,35,1,60,0.4,30,0,70,200,9
6,8,7,22.2,24.6,40,2,15,0.5,30,0,80,190,11
4,7,8,22.4,32.9,35,2,75,0.1,20,0,80,177,43
5,10,7,20.8,28.3,40,2,45,0.1,30,1,70,200,76
8,7,9,24.3,30,45,1,90,0.5,40,1,80,165,12
7,9,8,20.7,33.1,30,3,45,0.4,30,0,80,200,4
6,8,8,19.8,28.7,40,3,15,0.4,40,2,60,177,34
7,7,8,19.3,30.9,50,1.5,90,0.5,30,2,60,177,58
5,7,9,21.8,27.8,50,1,30,0.5,40,0,60,165,84
5,8,7,20.4,31.7,50,2.5,30,0.2,30,0,70,200,25
4,8,8,21.6,29.2,40,2.5,15,0.2,0,0,60,190,5
6,6,6,24,25.3,35,1,60,0.4,20,1,80,165,88
4,7,6,25,35.7,30,1,75,0.2,0,1,60,190,91
6,8,7,16.8,30.2,30,2,60,0.1,20,2,60,177,91
7,8,8,20.4,28.9,30,1.5,75,0.3,30,1,80,190,67
9,7,8,21.3,31.4,35,3,75,0.3,40,1,70,165,4
6,7,9,19.8,30.7,40,1.5,75,0.2,20,0,60,190,9
7,9,7,23.1,32.9,50,2.5,75,0.4,20,2,60,190,69
6,7,8,16.8,29.5,50,2,30,0.5,20,2,70,200,46
5,9,6,22.6,35,35,2,60,0.1,40,2,60,177,45
6,7,9,22.6,29.5,40,1,60,0.4,30,0,70,165,55
7,7,6,21.6,25.4,30,1.5,90,0.3,20,1,70,165,8
4,8,8,22.3,30.1,30,1,15,0.1,20,1,60,190,19
6,7,9,17.6,29.8,45,1,30,0.5,0,1,80,177,31
5,6,7,17.9,31.9,45,3,90,0.4,0,0,80,165,64
7,7,5,23.7,25.9,50,3,45,0.5,0,2,60,200,63
4,8,5,25,37.7,45,1,90,0.1,30,0,60,165,11
7,7,7,24.5,32.3,40,2,75,0.4,40,2,80,200,3
7,8,6,22.7,34.6,45,1.5,90,0.4,0,2,70,165,13
7,9,8,21.7,29.9,30,3,90,0.2,40,0,60,200,14
5,7,7,19,26.4,40,3,30,0.2,30,0,80,165,17
9,8,7,24.8,30.6,50,3,75,0.1,20,2,60,200,83
7,7,8,19.4,31.1,30,1,60,0.2,30,2,60,190,83
4,8,9,21,30.9,40,2.5,75,0.2,20,0,80,177,15
7,7,7,20.6,36.2,30,2,75,0.1,20,1,70,200,29
8,8,8,21.3,25.2,35,2,75,0.4,20,0,60,165,31
7,9,7,21.6,25.6,50,1,45,0.4,40,1,70,200,54
4,8,9,19,28.8,50,2,30,0.5,30,0,80,190,19
4,8,8,19.1,33.3,50,1.5,60,0.2,20,0,60,190,50
5,7,8,22.9,29.9,40,2,45,0.4,0,1,70,190,18
6,7,8,18.8,27.5,30,2,75,0.2,30,0,70,200,53
6,8,8,22,29.4,35,2.5,30,0.5,0,1,80,165,27
6,7,9,23.9,28.7,50,1,30,0.4,40,0,60,190,22
6,7,8,17.5,30.3,35,1.5,45,0.5,20,2,60,200,87
7,7,7,24.1,33.9,50,1.5,75,0.2,30,0,80,165,41
9,8,7,18,32.7,40,3,75,0.5,20,2,80,165,79
6,6,7,21.7,29.5,30,2,30,0.1,0,1,80,165,41
3,8,7,20.5,32.5,40,2,15,0.1,0,0,80,165,3
7,8,8,18.7,27.3,50,3,15,0.4,30,2,70,190,81
5,7,7,22.7,30.6,45,1.5,75,0.1,0,0,60,177,73
6,6,8,24.4,28.1,30,2,30,0.5,20,1,80,190,88
4,8,7,19.3,26.1,30,2.5,45,0.4,30,0,60,190,26
8,8,7,22.2,34.5,35,1,75,0.3,20,1,70,190,44
6,7,9,20.4,29.4,40,1,45,0.3,30,0,60,190,43
7,8,8,19.6,31.6,40,2.5,90,0.3,40,1,80,200,7
5,8,8,20.5,31.9,30,2,15,0.5,40,1,60,165,27
7,8,6,20.9,27.2,40,2,75,0.2,0,2,80,165,71
6,6,8,24.7,31.1,45,1.5,60,0.4,0,1,80,190,31
6,8,8,18.8,28.7,35,3,30,0.1,40,0,70,200,86
6,8,8,18.2,28.7,45,1.5,75,0.4,40,2,70,200,29
6,7,6,20.2,25.7,45,2,75,0.3,30,2,70,190,24
3,8,9,19.6,27.6,35,3,90,0.5,30,0,80,200,41
7,8,8,22.9,32.1,35,2.5,90,0.5,40,2,80,177,52
5,7,7,20.2,36.4,45,1.5,45,0.3,0,1,70,177,38
7,8,9,24.8,29.7,45,2,15,0.5,40,1,70,200,88
8,7,7,18,34.2,50,3,30,0.2,30,2,60,190,70
6,7,6,25.8,26.1,30,2.5,45,0.2,40,0,80,200,12
6,8,7,18.8,29.7,30,1,45,0.1,0,1,70,177,51
5,6,6,16.9,24.3,30,1.5,15,0.4,40,2,80,165,74
8,7,7,17.4,30.9,40,3,45,0.3,30,2,70,177,48
6,8,8,21.5,29.8,30,2.5,60,0.3,0,2,80,190,44
6,7,8,23.2,29.5,40,2,60,0.1,40,1,70,165,33
5,7,9,22.6,28.3,50,2,30,0.4,20,0,60,190,24
5,7,7,18.6,33.9,30,2.5,15,0.4,0,1,60,177,58
5,6,10,20.9,31,45,1.5,75,0.4,30,0,70,190,89
7,10,7,20.3,24.1,35,2.5,45,0.5,40,1,70,200,54
4,6,8,19.5,33.5,45,2,90,0.5,20,0,60,200,2
7,9,8,19.5,31.4,30,2,90,0.1,40,0,60,190,50
6,9,8,22.3,32,40,1,75,0.5,40,1,60,190,14
8,7,7,22.4,28.7,40,2.5,90,0.2,30,2,80,190,3
6,10,8,21.8,28.5,30,1.5,60,0.4,0,2,70,200,63
5,6,6,22.7,22.9,30,3,45,0.1,0,1,60,165,77
3,8,9,24,31.2,45,1.5,60,0.4,30,0,80,190,85
4,8,7,22.1,24.9,30,2,45,0.3,30,0,80,190,55
7,8,8,23,28.9,45,2,90,0.3,30,0,60,190,84
6,7,7,18.5,26.1,50,1,60,0.3,20,1,60,177,85
5,9,7,23.4,28.3,30,3,15,0.1,40,1,80,200,87
6,8,7,22.9,34.5,40,1.5,30,0.1,20,1,70,177,25
5,8,8,23.2,34,35,3,15,0.2,30,0,60,177,80
5,7,6,22.4,36.6,40,3,75,0.3,20,0,80,177,61
7,7,7,20.3,35.1,35,2,60,0.3,40,2,60,190,40
5,7,9,19.6,31.1,40,3,75,0.2,40,0,60,165,38
5,7,8,20.5,28.7,40,1,90,0.5,20,1,80,190,12
7,7,8,20.6,31.2,30,3,75,0.4,20,2,80,165,80
7,8,7,23.4,27.5,35,1,60,0.2,40,0,70,177,76
6,6,8,25,29.4,40,2,45,0.5,30,1,80,165,85
9,8,8,21.8,26.5,40,3,90,0.3,30,0,70,200,89
6,8,7,19.5,31.4,40,3,60,0.4,20,2,80,165,31
5,8,9,20.5,30.1,45,2.5,30,0.4,30,0,80,200,57
7,9,7,21.2,34.6,35,3,90,0.2,30,1,70,190,20
5,7,8,21.9,32.1,45,1,45,0.5,20,1,60,190,58
5,7,9,20.2,28.9,30,1,15,0.3,0,0,70,177,52
5,6,9,24.6,30.3,30,2,30,0.2,0,0,70,177,10
5,6,7,19.9,26.7,50,2.5,30,0.4,0,1,60,177,45
5,6,7,18.4,35.3,30,3,30,0.2,0,0,60,165,31
8,9,7,19.8,26.4,45,3,90,0.1,30,2,70,190,15
5,9,7,22.8,31.6,40,3,60,0.1,20,0,60,200,38
6,8,8,18.8,31.6,35,2.5,60,0.2,30,1,70,190,41
4,8,9,20.3,28.9,50,1.5,45,0.4,20,0,60,165,42
5,7,7,23.2,26.5,45,1,90,0.2,0,0,80,177,24
7,8,6,18.2,23.3,30,3,45,0.3,20,1,70,177,77
6,8,6,22.8,34.7,30,1,60,0.1,30,1,70,177,65
9,7,8,19.3,30.5,30,2,90,0.4,30,2,70,200,51
6,8,6,19.4,26.2,35,1,60,0.1,0,1,60,177,24
6,7,10,21.5,29.8,45,1.5,30,0.5,0,2,80,190,84
5,6,6,17.8,35,40,1,90,0.3,20,1,80,177,56
7,8,8,22.1,29.3,45,3,75,0.3,0,2,60,200,35
6,7,8,21.6,31.3,30,1.5,75,0.5,30,0,80,200,36
5,6,7,25.5,26.5,40,1.5,90,0.4,20,1,80,177,78
6,9,8,20.1,29.1,50,1,30,0.1,30,1,80,177,89
5,7,7,20.3,30.7,35,1.5,90,0.3,0,1,80,200,73
5,8,9,21.7,28.6,35,1,30,0.5,20,1,80,165,25
6,7,8,23.7,28.3,35,3,45,0.5,20,0,80,200,38
6,8,8,20.5,30.5,45,2,15,0.5,0,2,80,190,78
5,8,7,22.7,31.3,35,2.5,15,0.2,20,1,70,165,5
4,8,7,17.9,26.4,30,2,75,0.1,30,0,70,165,20
7,6,9,19.2,28.9,45,3,60,0.2,20,0,60,165,53
7,7,9,19.3,30,50,1.5,30,0.3,20,0,60,190,29
7,7,8,18,29.1,50,1,75,0.3,20,1,60,200,5
6,9,7,22.6,25.5,50,2,45,0.5,40,1,80,200,80
5,8,9,22.3,31.7,30,1.5,15,0.3,20,0,60,177,10
6,7,7,22.9,22.1,35,2,90,0.4,0,0,80,190,88
6,6,7,19.5,24.4,35,2.5,15,0.2,0,0,80,177,36
7,7,8,19.1,30.6,50,3,45,0.4,40,2,80,165,42
5,8,8,21.7,26.1,50,1.5,30,0.4,20,0,80,177,6
7,8,8,24,33.1,45,1,90,0.1,40,1,70,200,47
6,7,8,18,30.1,45,1,30,0.4,20,1,70,190,72
7,7,6,17.5,26.6,45,1,75,0.4,0,2,70,165,69
8,7,8,23.8,33.4,50,1,60,0.5,40,1,80,190,53
7,9,7,22,28.9,45,1.5,15,0.4,40,2,70,177,27
6,8,6,21.4,25.8,35,2.5,30,0.2,40,1,70,165,30
7,8,7,17.4,34.9,40,2.5,30,0.2,40,1,60,200,72
5,7,5,19.4,22.3,50,2,45,0.4,0,2,80,200,73
7,8,7,21.4,28.7,30,3,60,0.2,20,1,70,200,59
5,7,7,19.5,31.4,50,1.5,15,0.2,20,2,70,200,10
8,8,6,22.9,26.6,30,1.5,45,0.2,30,2,70,200,59
7,8,6,22.4,26.5,50,1.5,30,0.2,40,2,70,190,84
7,6,6,25.5,28.4,30,2.5,15,0.4,0,2,80,165,40
7,9,7,21.4,29.1,40,1.5,75,0.5,20,2,80,190,77
7,8,8,21,29.5,50,1.5,90,0.2,30,1,60,200,35
6,7,8,19.8,31.7,35,2.5,45,0.3,0,2,70,165,69
7,8,7,19.8,31.8,40,3,45,0.2,20,2,70,200,53
6,7,7,23.9,31.8,30,2,75,0.2,40,2,80,177,54
8,7,7,22.2,27,30,2.5,60,0.1,20,2,70,165,73
5,8,6,19,33.7,50,1,15,0.2,0,2,80,165,3
5,9,7,20.5,31.1,45,1.5,60,0.1,20,1,60,177,49
3,7,8,21.4,28.1,45,2.5,15,0.4,0,0,80,177,12
7,7,7,21.4,30.8,40,2,90,0.1,0,1,70,200,37
8,7,6,23.1,26.8,50,2.5,90,0.2,20,2,60,190,6
5,8,9,21.9,29.1,40,1.5,75,0.3,30,0,80,165,50
5,7,8,20.4,32,35,3,90,0.1,0,1,60,190,57
6,8,9,21.3,31.7,40,3,15,0.3,40,1,70,200,46
5,9,9,20.8,28.2,50,2,75,0.3,30,0,60,177,46
6,8,8,22,32.8,45,2,15,0.5,40,1,80,200,21
6,8,8,22.4,30.7,35,1.5,15,0.4,30,2,70,190,52
8,9,7,18.6,28.5,40,2,90,0.2,40,2,70,190,82
6,7,8,19.5,34.3,45,3,45,0.5,20,0,70,190,16
4,8,9,20.7,29.7,35,1.5,90,0.5,20,0,60,165,28
5,8,8,20.6,27.3,30,2,45,0.1,30,0,60,177,88
4,9,8,23.2,25.6,35,1,60,0.3,40,0,60,177,45
3,5,6,15.5,34.8,40,1,75,0.2,0,0,80,177,50
6,8,9,22.9,30,35,1.5,45,0.3,40,1,70,177,21
5,7,7,21.2,26.1,40,3,60,0.1,40,1,60,177,51
5,8,9,18.7,29.8,30,3,15,0.3,40,0,70,165,76
5,6,8,16.6,29.1,40,1,15,0.5,40,0,80,177,80
4,9,7,21.1,26.6,40,1,90,0.2,20,0,60,200,81
5,9,9,21.4,29.2,40,3,60,0.5,30,0,70,190,2
4,9,8,21,31.9,35,2.5,15,0.1,30,0,60,177,84
3,7,9,19,31,35,2.5,90,0.3,0,0,70,200,12
6,7,7,21.1,29.4,45,3,30,0.3,20,1,60,165,71
4,7,6,18.6,24.7,30,1.5,75,0.5,20,1,60,200,91
4,9,7,21.9,28.6,45,2,30,0.3,30,1,70,177,91
6,8,8,16.6,31.1,50,3,15,0.5,20,1,60,200,79
5,8,8,19.6,26.3,40,2.5,45,0.5,0,0,60,190,39
6,8,8,21,31,30,1.5,75,0.1,20,2,60,190,48
5,8,8,19,31.8,40,1.5,60,0.4,20,1,60,190,43
2,7,8,22.9,29.9,30,3,15,0.2,0,1,70,190,24
6,7,8,21.5,30.6,40,2.5,45,0.3,20,0,60,200,19
7,9,7,17.6,31.1,45,1.5,30,0.3,40,2,70,177,14
7,7,9,23.3,30.9,35,3,60,0.5,20,0,80,200,6
6,5,9,22.4,30.8,35,2,60,0.5,0,0,80,165,86
5,7,7,21,32.3,45,2.5,75,0.1,20,2,80,177,41
7,7,7,18.9,34.1,45,3,30,0.1,0,0,70,177,11
6,8,9,21.5,29,40,2,90,0.2,40,0,70,200,41
6,7,6,18.6,34.9,30,1,90,0.4,30,2,70,165,66
5,7,7,21.8,25.5,35,1,90,0.4,0,0,70,165,19
5,9,8,20.9,30.5,50,2,75,0.4,20,1,80,177,48
7,10,7,19,32.1,35,2.5,30,0.5,30,2,80,190,25
8,7,7,19.2,27.4,45,3,90,0.2,40,2,70,177,76
7,6,7,24.3,28.5,35,3,45,0.5,0,2,60,165,8
4,8,8,23.5,32.5,35,2,15,0.2,30,1,60,200,85
7,8,10,22,32.9,35,1,15,0.4,40,0,70,177,34
8,8,8,19.9,27.4,45,3,60,0.3,20,1,60,190,2
5,7,6,19.8,25.8,30,1,15,0.2,20,0,80,165,26
5,7,7,20.4,34.4,45,1,75,0.5,0,0,70,165,71
4,8,8,23.3,33.6,50,3,45,0.3,40,0,70,190,49
